userId,movieId,rating,timestamp,imdbId,title
501,80350,0.5,16/12/2010 4:39,tt1666186,Vampires Suck
468,361,2.5,28/01/2011 7:58,tt0110167,It Could Happen to You
15,858,5,16/08/2001 5:11,tt0068646,The Godfather
575,3801,3,01/02/2002 20:31,tt0052561,Anatomy of a Murder
72,3114,3,27/04/2016 19:16,tt0120363,Toy Story 2
250,85414,4,28/07/2016 10:10,tt0945513,Source Code
595,1265,4,31/07/2000 21:10,tt0107048,Groundhog Day
157,86377,4,13/04/2013 22:34,tt0927619,Louis C.K.: Shameless
564,1544,2,21/11/2000 20:42,tt0119567,The Lost World: Jurassic Park
525,2656,3,24/06/2002 14:31,tt0048696,Tarantula
330,318,4,22/01/2000 21:42,tt0111161,The Shawshank Redemption
214,25,3,01/01/2001 20:50,tt0113627,Leaving Las Vegas
563,44191,4,24/05/2014 21:56,tt0434409,V for Vendetta
355,6537,3,31/01/2006 18:24,tt0181852,Terminator 3: Rise of the Machines
362,5945,3.5,12/08/2008 18:47,tt0257360,About Schmidt
387,1293,3,19/11/2000 21:57,tt0083987,Gandhi
149,104374,5,15/07/2015 0:27,tt2194499,About Time
379,1,3.5,03/09/2013 3:53,tt0114709,Toy Story
175,4054,4,13/05/2003 14:37,tt0206275,Save the Last Dance
308,39,4,27/01/1997 14:50,tt0112697,Clueless
105,4673,2.5,27/05/2004 6:36,tt0098439,Tango & Cash
102,1078,4,24/04/2000 18:17,tt0066808,Bananas
173,1542,5,14/10/1997 9:28,tt0115744,Brassed Off
30,3147,4,30/12/1999 21:53,tt0120689,The Green Mile
243,6377,4,03/09/2004 15:28,tt0266543,Finding Nemo
304,914,4,11/11/2012 17:46,tt0058385,My Fair Lady
83,4034,4.5,22/08/2006 0:04,tt0181865,Traffic
518,1286,4,16/12/1999 16:53,tt0081534,Somewhere in Time
306,1028,4,15/10/1999 15:28,tt0058331,Mary Poppins
480,68073,4.5,30/04/2010 23:41,tt1131729,The Boat That Rocked
442,457,4.5,29/11/2008 0:53,tt0106977,The Fugitive
199,1625,4,29/06/2011 22:33,tt0119174,The Game
505,3510,3,23/06/2012 1:22,tt0186151,Frequency
605,1225,4,22/01/2001 14:45,tt0086879,Amadeus
173,107,3,27/09/1997 10:50,tt0117110,Muppet Treasure Island
130,527,4,03/02/2006 20:18,tt0108052,Schindler's List
211,52,5,16/04/2016 12:58,tt0113819,Mighty Aphrodite
577,95,3.5,22/03/2005 7:10,tt0115759,Broken Arrow
564,1305,5,21/11/2000 21:15,tt0087884,"Paris, Texas"
339,101362,3,04/11/2015 19:09,tt2302755,Olympus Has Fallen
652,2405,4.5,02/12/2011 7:45,tt0089370,The Jewel of the Nile
105,500,3,01/06/2004 14:59,tt0107614,Mrs. Doubtfire
238,4025,4,30/03/2016 19:19,tt0212346,Miss Congeniality
233,140,3,28/01/1997 20:03,tt0118055,Up Close & Personal
547,45,4,01/06/2002 19:23,tt0114681,To Die For
119,1788,4,07/12/1998 16:17,tt0119656,Men with Guns
557,239,3,01/10/2010 19:16,tt0113198,A Goofy Movie
137,260,5,28/12/1999 20:17,tt0076759,Star Wars
117,47148,4.5,07/11/2011 3:33,tt0421229,Mrs Palfrey at The Claremont
130,5650,4,03/02/2006 21:38,tt0086373,Strange Brew
311,3624,3.5,30/03/2004 21:21,tt0184894,Shanghai Noon
56,81562,4,27/06/2016 4:53,tt1542344,127 Hours
480,50872,3.5,30/04/2010 22:54,tt0382932,Ratatouille
547,746,2,16/02/2004 22:00,tt0040366,Force of Evil
534,436,4,05/11/2000 16:09,tt0109456,Color of Night
83,141,4,22/08/2006 0:46,tt0115685,The Birdcage
69,2918,5,24/04/2013 19:28,tt0091042,Ferris Bueller's Day Off
471,5528,3.5,14/04/2009 21:35,tt0265459,One Hour Photo
471,5669,4,14/04/2009 21:44,tt0310793,Bowling for Columbine
242,3176,5,25/04/2000 18:06,tt0134119,The Talented Mr. Ripley
396,276,3,17/06/1996 8:02,tt0110516,Milk Money
564,2123,4,21/11/2000 7:12,tt0096787,All Dogs Go to Heaven
353,5810,3,09/04/2005 13:54,tt0298203,8 Mile
564,2014,4,21/11/2000 20:51,tt0076054,Freaky Friday
353,8010,3,28/04/2008 23:24,tt0105159,The Power of One
412,3225,1,21/06/2001 3:07,tt0186975,Down to You
293,1278,4,26/09/2003 22:29,tt0072431,Young Frankenstein
270,48385,3,23/07/2016 20:35,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
620,1028,4,13/03/2016 17:30,tt0058331,Mary Poppins
588,165,3,09/09/1996 19:40,tt0112864,Die Hard: With a Vengeance
544,2858,4,01/07/2015 21:24,tt0169547,American Beauty
533,1376,5,03/08/2000 15:02,tt0092007,Star Trek IV: The Voyage Home
201,260,5,10/03/2005 23:28,tt0076759,Star Wars
548,371,3,03/03/1997 16:46,tt0110771,The Paper
72,50,4,27/04/2016 17:35,tt0114814,The Usual Suspects
367,380,4.5,06/10/2005 21:13,tt0111503,True Lies
229,858,4,24/06/2010 18:16,tt0068646,The Godfather
574,54286,4,25/01/2009 20:17,tt0440963,The Bourne Ultimatum
283,1270,3.5,02/05/2005 1:41,tt0088763,Back to the Future
547,7190,4,23/01/2005 1:17,tt0065911,Jane Eyre
479,6377,4,26/08/2014 22:54,tt0266543,Finding Nemo
505,2973,3.5,22/06/2012 22:48,tt0097123,Crimes and Misdemeanors
597,1,5,23/10/1999 19:55,tt0114709,Toy Story
212,2278,3.5,17/08/2008 6:39,tt0122690,Ronin
436,334,4,01/11/1999 12:12,tt0111590,Vanya on 42nd Street
509,5577,3.5,26/12/2003 5:33,tt0280760,Igby Goes Down
251,111362,4.5,14/10/2016 20:49,tt1877832,X-Men: Days of Future Past
592,1552,5,18/07/2001 2:12,tt0118880,Con Air
17,5254,2.5,23/09/2005 11:10,tt0187738,Blade II
466,2369,3,22/12/1999 4:23,tt0089017,Desperately Seeking Susan
503,59315,4,23/05/2015 7:42,tt0371746,Iron Man
15,2598,1.5,20/12/2006 3:59,tt0120797,Pushing Tin
529,2436,4,02/06/2000 17:15,tt0120857,Tea with Mussolini
297,86882,5,15/10/2011 18:29,tt1605783,Midnight in Paris
625,81591,5,15/01/2016 9:41,tt0947798,Black Swan
580,52435,4,01/07/2009 17:37,tt0060345,How the Grinch Stole Christmas!
578,33660,3,19/12/2014 10:22,tt0352248,Cinderella Man
284,1073,3,21/01/1997 20:35,tt0067992,Willy Wonka & the Chocolate Factory
661,7153,5,20/09/2007 5:37,tt0167260,The Lord of the Rings: The Return of the King
83,1240,3,22/08/2006 0:07,tt0088247,The Terminator
253,2858,4.5,12/07/2008 2:52,tt0169547,American Beauty
457,140174,3.5,16/08/2016 21:35,tt3170832,Room
547,34364,3,27/10/2009 21:30,tt0105577,This Is My Life
216,1262,4.5,21/09/2004 18:50,tt0057115,The Great Escape
460,1912,3.5,31/12/2003 2:15,tt0120780,Out of Sight
292,185,3,16/02/2006 0:52,tt0113957,The Net
195,3461,2,25/12/2000 14:49,tt0057261,Lord of the Flies
128,86,5,07/04/2003 3:14,tt0118158,White Squall
238,527,3,30/03/2016 19:15,tt0108052,Schindler's List
56,64983,2,04/08/2016 22:49,tt0985699,Valkyrie
457,1036,4,16/08/2016 21:38,tt0095016,Die Hard
212,589,3,10/08/2008 21:52,tt0103064,Terminator 2: Judgment Day
157,79702,4.5,23/01/2011 2:21,tt0446029,Scott Pilgrim vs. the World
182,361,5,19/10/1996 17:11,tt0110167,It Could Happen to You
410,110,5,11/06/2015 21:25,tt0112573,Braveheart
245,1358,4,28/01/2002 3:08,tt0117666,Sling Blade
461,3623,1.5,28/07/2004 21:01,tt0120755,Mission: Impossible II
311,6527,3.5,03/10/2003 19:58,tt0045125,Scaramouche
72,91529,3,27/04/2016 17:39,tt1345836,The Dark Knight Rises
387,2935,5,20/11/2000 1:13,tt0033804,The Lady Eve
88,552,2,15/04/2009 0:29,tt0108333,The Three Musketeers
236,3095,5,04/03/2005 20:50,tt0032551,The Grapes of Wrath
624,1278,3,10/04/2005 10:34,tt0072431,Young Frankenstein
574,356,4.5,24/01/2009 18:17,tt0109830,Forrest Gump
461,2420,3.5,08/08/2004 10:10,tt0087538,The Karate Kid
242,2616,5,25/04/2000 17:45,tt0099422,Dick Tracy
130,442,1,03/02/2006 20:25,tt0106697,Demolition Man
522,50,3,02/02/2014 13:14,tt0114814,The Usual Suspects
232,1207,5,07/04/2000 7:29,tt0056592,To Kill a Mockingbird
587,194,4.5,02/04/2005 14:59,tt0114478,Smoke
425,4327,4,03/04/2005 14:16,tt0054047,The Magnificent Seven
232,2662,4,07/04/2000 5:38,tt0046534,The War of the Worlds
577,2571,4.5,22/03/2005 7:08,tt0133093,The Matrix
405,5479,4,20/08/2003 6:00,tt0267626,K-19: The Widowmaker
396,316,4,17/06/1996 7:57,tt0111282,Stargate
408,2133,3,27/07/1999 0:58,tt0092513,Adventures in Babysitting
367,5049,3,06/10/2005 21:10,tt0083511,48 Hrs.
629,340,1,30/08/1996 14:09,tt0111667,The War
104,74458,4.5,04/11/2015 21:56,tt1130884,Shutter Island
607,95,2,25/05/2006 19:37,tt0115759,Broken Arrow
161,2,4,17/07/1996 18:54,tt0113497,Jumanji
622,2571,5,18/02/2015 2:02,tt0133093,The Matrix
102,3342,3,24/04/2000 18:11,tt0086969,Birdy
510,3893,4,28/05/2002 22:12,tt0171580,Nurse Betty
382,4025,3,21/06/2013 15:18,tt0212346,Miss Congeniality
509,1904,4,27/12/1999 6:28,tt0122529,Henry Fool
602,194,4,10/09/1996 12:12,tt0114478,Smoke
408,1051,3,27/07/1999 0:46,tt0117958,Trees Lounge
232,3019,4,07/04/2000 6:36,tt0097240,Drugstore Cowboy
265,1956,4,03/06/2000 18:31,tt0081283,Ordinary People
299,71390,5,05/08/2012 15:41,tt0996966,Not Quite Hollywood
273,296,4.5,26/06/2016 12:47,tt0110912,Pulp Fiction
73,3146,2,17/10/2009 1:36,tt0205000,Deuce Bigalow: Male Gigolo
306,1673,4,12/10/1999 10:07,tt0118749,Boogie Nights
580,26494,3.5,19/06/2009 15:17,tt0086589,Suburbia
182,595,5,19/10/1996 17:32,tt0101414,Beauty and the Beast
15,5893,5,18/12/2002 10:00,tt0110308,The Last Seduction
382,5957,3,21/06/2013 1:32,tt0313737,Two Weeks Notice
620,80551,4,15/02/2016 10:24,tt0879870,Eat Pray Love
518,345,4,16/12/1999 17:04,tt0109045,"The Adventures of Priscilla, Queen of the Desert"
388,442,2,30/12/1999 2:34,tt0106697,Demolition Man
624,923,4.5,27/03/2016 12:56,tt0033467,Citizen Kane
86,728,4,16/11/1996 16:06,tt0112701,Cold Comfort Farm
561,1042,3.5,28/02/2007 21:01,tt0117887,That Thing You Do!
624,4396,5,18/04/2002 10:10,tt0082136,The Cannonball Run
21,208,2,21/01/1997 11:35,tt0114898,Waterworld
547,30810,1.5,07/05/2006 16:22,tt0362270,The Life Aquatic with Steve Zissou
169,58559,5,10/02/2009 1:06,tt0468569,The Dark Knight
605,923,4,22/01/2001 15:08,tt0033467,Citizen Kane
78,2710,5,16/05/2010 23:08,tt0185937,The Blair Witch Project
22,1200,5,10/11/2005 22:52,tt0090605,Aliens
19,1214,4,06/02/1997 1:13,tt0078748,Alien
558,1090,5,05/08/2000 14:32,tt0091763,Platoon
105,165,3.5,15/11/2004 15:43,tt0112864,Die Hard: With a Vengeance
505,2065,3.5,22/06/2012 23:16,tt0089853,The Purple Rose of Cairo
645,6249,3,20/05/2003 8:44,tt0285462,Boat Trip
421,110,5,19/06/1996 7:42,tt0112573,Braveheart
41,260,4,30/08/2004 17:29,tt0076759,Star Wars
518,203,4,16/12/1999 17:07,tt0114682,"To Wong Foo, Thanks for Everything! Julie Newmar"
595,1641,4,31/07/2000 21:11,tt0119164,The Full Monty
68,45431,3.5,11/11/2007 1:29,tt0327084,Over the Hedge
547,6970,2.5,16/12/2003 17:35,tt0050307,Desk Set
212,8530,5,10/08/2008 20:15,tt0377752,Dear Frankie
147,50,5,12/07/2014 21:45,tt0114814,The Usual Suspects
367,6,2,06/10/2005 20:40,tt0113277,Heat
427,55820,4,27/03/2008 2:57,tt0477348,No Country for Old Men
194,165,4,15/11/1996 22:50,tt0112864,Die Hard: With a Vengeance
598,2694,4,17/12/2001 6:26,tt0142342,Big Daddy
654,172,4,18/04/2006 20:30,tt0113481,Johnny Mnemonic
533,1225,4,03/08/2000 15:22,tt0086879,Amadeus
514,778,5,22/01/1997 0:41,tt0117951,Trainspotting
306,491,3,02/11/1999 13:51,tt0107501,The Man without a Face
620,80549,4,15/02/2016 10:20,tt1282140,Easy A
83,2858,4,22/08/2006 0:29,tt0169547,American Beauty
563,73017,4,24/05/2014 21:44,tt0988045,Sherlock Holmes
580,608,4.5,15/08/2006 4:37,tt0116282,Fargo
42,87232,4,07/09/2016 14:27,tt1270798,X-Men: First Class
469,3510,4,22/08/2010 10:03,tt0186151,Frequency
138,5349,0.5,24/08/2015 1:19,tt0145487,Spider-Man
644,2108,5,11/12/1999 17:43,tt0102250,L.A. Story
547,98441,4,29/11/2012 21:19,tt0030657,Rebecca of Sunnybrook Farm
75,1356,2,22/03/2006 17:21,tt0117731,Star Trek: First Contact
56,38038,4,27/06/2016 5:37,tt0312004,The Curse of the Were-Rabbit
293,1641,4,19/09/2003 18:51,tt0119164,The Full Monty
383,637,3,09/01/1997 10:49,tt0117608,Sgt. Bilko
247,2273,4,17/03/2000 5:47,tt0120812,Rush Hour
227,2316,4,08/12/1998 16:29,tt0120791,Practical Magic
105,1961,4,26/05/2004 13:56,tt0095953,Rain Man
56,55805,4,27/06/2016 4:58,tt0292963,Before the Devil Knows You're Dead
294,6245,3,07/03/2003 20:54,tt0065054,Sweet Charity
168,420,1,24/11/1996 20:18,tt0109254,Beverly Hills Cop III
306,1704,4,12/10/1999 9:51,tt0119217,Good Will Hunting
199,54997,4,09/04/2009 15:52,tt0381849,3:10 to Yuma
344,1387,3,16/12/1996 9:28,tt0073195,Jaws
169,6333,5,10/02/2009 1:17,tt0290334,X2
535,551,5,29/07/1996 9:17,tt0107688,The Nightmare Before Christmas
509,852,3,15/10/1999 18:54,tt0117918,Tin Cup
15,1235,3.5,20/12/2006 3:46,tt0067185,Harold and Maude
547,3801,4,29/05/2002 12:49,tt0052561,Anatomy of a Murder
165,1917,5,22/03/2005 8:59,tt0120591,Armageddon
553,71535,5,04/02/2015 1:02,tt1156398,Zombieland
157,48516,4,09/08/2012 11:05,tt0407887,The Departed
390,357,3,23/06/1997 14:23,tt0109831,Four Weddings and a Funeral
262,5294,1,10/06/2015 14:02,tt0264616,Frailty
161,252,4,17/07/1996 18:54,tt0110099,I.Q.
536,39,5,14/04/1996 8:48,tt0112697,Clueless
472,1256,2,04/12/1999 15:34,tt0023969,Duck Soup
529,3549,3,04/06/2000 17:41,tt0048140,Guys and Dolls
487,47,4,23/05/1996 7:25,tt0114369,Se7en
457,4226,3,16/08/2016 21:56,tt0209144,Memento
373,1678,4,03/10/1999 19:31,tt0107282,The Joy Luck Club
518,608,5,16/12/1999 18:05,tt0116282,Fargo
468,8623,2.5,28/01/2011 7:12,tt0093886,Roxanne
316,45499,4,16/04/2016 16:16,tt0376994,X-Men: The Last Stand
43,2622,2,21/11/2000 1:32,tt0140379,A Midsummer Night's Dream
564,218,3,21/11/2000 20:15,tt0112571,Boys on the Side
157,95510,2.5,14/04/2013 12:07,tt0948470,The Amazing Spider-Man
452,2804,5,10/12/2000 4:08,tt0085334,A Christmas Story
575,908,4,01/02/2002 19:35,tt0053125,North by Northwest
247,3173,4,15/03/2000 6:36,tt0146838,Any Given Sunday
665,5377,4,06/03/2003 16:18,tt0276751,About a Boy
416,454,3,30/08/1996 23:11,tt0106918,The Firm
41,1214,4,30/08/2004 17:27,tt0078748,Alien
367,2302,3.5,06/10/2005 21:15,tt0104952,My Cousin Vinny
346,2143,3,07/02/2003 21:10,tt0089469,Legend
382,95167,4,21/06/2013 2:12,tt1217209,Brave
654,186,3.5,18/04/2006 20:31,tt0113986,Nine Months
253,2012,3.5,12/07/2008 3:00,tt0099088,Back to the Future Part III
522,4963,4,02/02/2014 14:17,tt0240772,Ocean's Eleven
615,46578,4.5,11/09/2015 16:06,tt0449059,Little Miss Sunshine
330,1639,1,22/01/2000 21:51,tt0118842,Chasing Amy
523,434,3.5,05/02/2008 18:07,tt0106582,Cliffhanger
236,1206,4.5,04/03/2005 20:38,tt0066921,A Clockwork Orange
100,1,4,25/01/1997 12:06,tt0114709,Toy Story
239,372,4,06/06/2001 20:50,tt0110950,Reality Bites
297,1927,4.5,15/10/2011 19:29,tt0020629,All Quiet on the Western Front
466,2028,5,14/12/1999 2:43,tt0120815,Saving Private Ryan
592,1206,4,18/07/2001 1:36,tt0066921,A Clockwork Orange
285,3,3,01/08/2000 1:19,tt0113228,Grumpier Old Men
188,588,4,26/08/1996 12:45,tt0103639,Aladdin
15,6373,2,14/12/2005 1:00,tt0315327,Bruce Almighty
509,2459,3,15/10/1999 20:03,tt0072271,The Texas Chain Saw Massacre
111,2671,3.5,21/10/2004 16:00,tt0125439,Notting Hill
73,85788,4,25/09/2012 10:12,tt1591095,Insidious
432,68157,5,14/04/2010 6:47,tt0361748,Inglourious Basterds
660,480,3,12/07/2015 5:48,tt0107290,Jurassic Park
426,150,4.5,11/07/2011 8:56,tt0112384,Apollo 13
388,4211,5,30/04/2005 21:39,tt0100486,Reversal of Fortune
564,2414,3,20/11/2000 10:33,tt0090357,Young Sherlock Holmes
615,107348,1.5,23/08/2014 7:33,tt1229340,Anchorman 2: The Legend Continues
662,34,4,02/08/1996 21:45,tt0112431,Babe
468,58879,3,28/01/2011 8:30,tt0893382,Shine a Light
602,493,2,10/09/1996 12:14,tt0107554,Menace II Society
95,5303,3,14/04/2002 20:32,tt0099892,Joe Versus the Volcano
30,2374,3,22/12/1999 16:31,tt0091159,Gung Ho
624,3526,4,18/04/2002 10:59,tt0098067,Parenthood
394,6874,4,22/02/2011 12:50,tt0266697,Kill Bill: Vol. 1
282,500,3.5,22/03/2005 12:19,tt0107614,Mrs. Doubtfire
314,1291,5,19/07/2015 20:36,tt0097576,Indiana Jones and the Last Crusade
48,96281,3,14/05/2013 2:42,tt1623288,ParaNorman
257,4886,2.5,12/12/2015 17:36,tt0198781,"Monsters, Inc."
483,1213,5,08/06/2016 12:03,tt0099685,GoodFellas
78,8665,5,16/05/2010 23:17,tt0372183,The Bourne Supremacy
608,70,3,08/10/1999 6:07,tt0116367,From Dusk Till Dawn
311,412,3,16/06/1998 14:39,tt0106226,The Age of Innocence
580,2011,2.5,12/12/2006 5:03,tt0096874,Back to the Future Part II
580,4816,4.5,26/12/2006 19:02,tt0196229,Zoolander
468,1784,2.5,28/01/2011 5:07,tt0119822,As Good as It Gets
330,2028,4,22/01/2000 21:15,tt0120815,Saving Private Ryan
358,50,5,05/05/2000 13:46,tt0114814,The Usual Suspects
665,1101,5,19/06/2001 3:17,tt0092099,Top Gun
587,30749,4,14/09/2010 13:58,tt0395169,Hotel Rwanda
182,3,4,19/10/1996 17:10,tt0113228,Grumpier Old Men
248,1690,4,08/09/2002 23:38,tt0118583,Alien: Resurrection
95,4718,4,01/07/2002 20:43,tt0252866,American Pie 2
456,6377,3.5,22/05/2015 15:23,tt0266543,Finding Nemo
370,1517,4.5,30/09/2004 2:40,tt0118655,Austin Powers: International Man of Mystery
423,44191,3,23/11/2012 19:54,tt0434409,V for Vendetta
15,3114,1,30/09/2002 0:16,tt0120363,Toy Story 2
545,2000,1,29/09/1999 1:02,tt0093409,Lethal Weapon
480,31685,3.5,11/06/2012 23:05,tt0386588,Hitch
281,7840,4,16/04/2005 20:51,tt0031398,Gunga Din
75,520,3,08/12/2006 16:55,tt0107977,Robin Hood: Men in Tights
21,1200,4,21/01/1997 12:08,tt0090605,Aliens
654,26819,4,18/04/2006 20:15,tt0106950,Fortress
309,8464,4.5,27/04/2005 1:58,tt0390521,Super Size Me
596,34437,3.5,28/04/2006 23:04,tt0412019,Broken Flowers
665,2617,4,18/06/2001 4:12,tt0120616,The Mummy
388,1304,5,29/12/1999 23:22,tt0064115,Butch Cassidy and the Sundance Kid
468,2918,3.5,28/01/2011 6:25,tt0091042,Ferris Bueller's Day Off
420,1225,5,17/04/1998 13:44,tt0086879,Amadeus
244,7458,2.5,22/11/2015 7:05,tt0332452,Troy
580,2275,4,12/06/2009 17:10,tt0118736,Six-String Samurai
336,260,5,22/07/2001 18:41,tt0076759,Star Wars
187,953,3,27/12/2008 7:12,tt0038650,It's a Wonderful Life
18,802,4,15/02/1997 11:46,tt0117333,Phenomenon
187,2000,2.5,27/12/2008 22:34,tt0093409,Lethal Weapon
534,1687,5,04/11/2000 22:18,tt0119395,The Jackal
306,1515,3,14/10/1999 12:00,tt0120461,Volcano
299,592,4,05/08/2012 17:19,tt0096895,Batman
615,4027,4,07/02/2016 19:41,tt0190590,"O Brother, Where Art Thou?"
358,509,4,04/05/2000 22:28,tt0107822,The Piano
56,54001,4,27/06/2016 5:28,tt0373889,Harry Potter and the Order of the Phoenix
311,8808,3.5,20/08/2004 17:19,tt0368933,The Princess Diaries 2: Royal Engagement
661,3552,4.5,20/09/2007 5:26,tt0080487,Caddyshack
183,3556,4,25/02/2001 10:20,tt0159097,The Virgin Suicides
195,2524,3,28/11/2000 13:45,tt0072308,The Towering Inferno
624,2794,3,18/04/2002 11:14,tt0089670,National Lampoon’s European Vacation
486,2997,4,24/05/2016 20:17,tt0120601,Being John Malkovich
442,1258,4.5,29/11/2008 0:23,tt0081505,The Shining
580,1285,4,26/12/2006 19:14,tt0097493,Heathers
496,170,3,12/06/1996 16:54,tt0113243,Hackers
53,2396,4,08/04/2000 11:18,tt0138097,Shakespeare in Love
285,1753,3,01/08/2000 1:06,tt0120693,Half Baked
219,357,4,17/11/2000 15:24,tt0109831,Four Weddings and a Funeral
102,1173,5,09/05/2000 17:50,tt0097108,"The Cook, the Thief, His Wife & Her Lover"
298,7153,3,03/11/2015 18:50,tt0167260,The Lord of the Rings: The Return of the King
356,382,2.5,10/01/2007 1:49,tt0111742,Wolf
463,3249,3,29/04/2003 19:09,tt0104389,The Hand that Rocks the Cradle
434,1394,4,01/02/1998 23:33,tt0093822,Raising Arizona
468,1270,3,28/01/2011 5:11,tt0088763,Back to the Future
257,4878,5,22/09/2012 4:21,tt0246578,Donnie Darko
380,3753,3,10/07/2001 1:37,tt0187393,The Patriot
235,4306,4.5,11/04/2005 1:54,tt0126029,Shrek
238,44191,3.5,30/03/2016 20:02,tt0434409,V for Vendetta
14,594,1,08/12/2000 2:53,tt0029583,Snow White and the Seven Dwarfs
654,6537,3.5,18/04/2006 20:53,tt0181852,Terminator 3: Rise of the Machines
547,932,2,16/05/2002 18:16,tt0050105,An Affair to Remember
234,2355,3.5,18/06/2008 17:11,tt0120623,A Bug's Life
428,1265,4,30/04/2011 3:41,tt0107048,Groundhog Day
270,115680,3.5,23/07/2016 12:54,tt2669336,Time Lapse
577,3034,5,22/03/2005 7:29,tt0070608,Robin Hood
308,1330,5,27/01/1997 14:54,tt0090655,April Fool's Day
41,7164,4.5,03/03/2005 1:55,tt0316396,Peter Pan
358,1276,5,04/05/2000 22:39,tt0061512,Cool Hand Luke
23,1197,5,26/05/2006 19:02,tt0093779,The Princess Bride
665,1541,3,15/07/2001 21:33,tt0118556,Addicted to Love
262,2710,2,10/06/2015 14:16,tt0185937,The Blair Witch Project
485,3717,1,23/05/2012 4:47,tt0187078,Gone in Sixty Seconds
358,64,1,04/05/2000 22:38,tt0118002,Two If by Sea
472,44195,3,28/08/2006 1:21,tt0427944,Thank You for Smoking
23,2918,4,26/05/2006 19:33,tt0091042,Ferris Bueller's Day Off
380,91974,3,15/01/2013 19:34,tt1496025,Underworld: Awakening
624,55765,4,11/10/2008 16:34,tt0765429,American Gangster
646,2012,5,19/03/2000 6:44,tt0099088,Back to the Future Part III
561,2710,2,28/02/2007 21:08,tt0185937,The Blair Witch Project
612,49530,4.5,16/02/2016 16:01,tt0450259,Blood Diamond
170,1093,2,04/09/2008 12:43,tt0101761,The Doors
120,377,3,29/12/2006 19:57,tt0111257,Speed
320,81845,4,19/02/2015 17:29,tt1504320,The King's Speech
163,6565,4.5,04/01/2011 16:37,tt0329575,Seabiscuit
165,4571,4,22/03/2005 8:22,tt0096928,Bill & Ted's Excellent Adventure
480,7502,5,09/06/2012 23:43,tt0185906,Band of Brothers
164,4306,4,12/05/2007 0:00,tt0126029,Shrek
590,2,3,22/11/1996 15:47,tt0113497,Jumanji
242,3107,4,25/04/2000 17:38,tt0101393,Backdraft
232,3425,3,07/04/2000 7:58,tt0100168,Mo' Better Blues
15,83827,4,09/03/2015 4:37,tt1391092,Marwencol
547,3751,2.5,10/11/2005 15:15,tt0120630,Chicken Run
452,6535,0.5,02/07/2006 3:52,tt0333780,"Legally Blonde 2: Red, White & Blonde"
212,546,1,10/08/2008 22:47,tt0108255,Super Mario Bros.
236,7713,4.5,04/03/2005 20:23,tt0034587,Cat People
161,11,4,17/07/1996 18:54,tt0112346,The American President
75,161,4,22/03/2006 17:47,tt0112740,Crimson Tide
608,1658,3,08/10/1999 5:41,tt0119535,A Life Less Ordinary
246,1907,3,24/04/2000 8:34,tt0120762,Mulan
277,141688,2.5,19/05/2016 18:28,tt3569230,Legend
268,4027,2,01/09/2011 16:37,tt0190590,"O Brother, Where Art Thou?"
471,2214,3.5,14/04/2009 22:05,tt0023285,Number Seventeen
17,4993,4.5,23/09/2005 10:00,tt0120737,The Lord of the Rings: The Fellowship of the Ring
510,84,4,05/01/2000 22:44,tt0113612,Last Summer in the Hamptons
262,32587,2.5,10/06/2015 1:31,tt0401792,Sin City
23,590,2.5,27/05/2006 11:19,tt0099348,Dances with Wolves
238,8533,5,30/03/2016 19:18,tt0332280,The Notebook
128,4299,4,07/04/2003 3:11,tt0183790,A Knight's Tale
48,1882,3,24/11/2011 21:48,tt0120685,Godzilla
603,653,3,08/07/1997 10:04,tt0116136,DragonHeart
196,3483,3,16/05/2000 21:18,tt0138749,The Road to El Dorado
15,903,5,16/08/2001 5:05,tt0052357,Vertigo
473,112556,5,06/03/2015 11:57,tt2267998,Gone Girl
473,79091,4.5,06/03/2015 12:39,tt1323594,Despicable Me
311,1292,2,09/06/1998 14:57,tt0078841,Being There
522,4844,2.5,02/02/2014 15:19,tt0219965,Bandits
265,1212,5,03/06/2000 18:10,tt0041959,The Third Man
452,2539,3,10/12/2000 4:27,tt0122933,Analyze This
152,33493,4,02/05/2012 8:48,tt0121766,Star Wars: Episode III - Revenge of the Sith
430,46335,1,20/10/2006 11:47,tt0463985,The Fast and the Furious: Tokyo Drift
312,2252,2,02/06/2000 8:21,tt0104412,Hero
641,647,4,07/08/1996 5:55,tt0115956,Courage Under Fire
382,4886,5,20/06/2013 23:57,tt0198781,"Monsters, Inc."
508,32,3,03/10/1996 20:56,tt0114746,Twelve Monkeys
457,4975,2,16/08/2016 22:10,tt0259711,Vanilla Sky
213,6378,4,07/05/2016 15:18,tt0317740,The Italian Job
20,457,4.5,03/04/2009 3:35,tt0106977,The Fugitive
262,4833,3,10/06/2015 1:23,tt0080516,The Changeling
311,6225,3,26/08/2003 20:01,tt0055047,King of Kings
179,55280,5,12/07/2015 3:07,tt0805564,Lars and the Real Girl
447,150,4,19/05/1996 7:56,tt0112384,Apollo 13
654,2640,4.5,18/04/2006 20:28,tt0078346,Superman
466,2355,5,12/12/1999 6:19,tt0120623,A Bug's Life
67,589,4,31/01/1997 12:41,tt0103064,Terminator 2: Judgment Day
608,1883,5,08/10/1999 5:40,tt0118798,Bulworth
665,2122,2,18/06/2001 4:31,tt0087050,Children of the Corn
15,3005,1,30/09/2002 0:11,tt0145681,The Bone Collector
